date,ticker,open,high,low,close,volume,source,log_return,abs_return,missing_price,non_positive_price,high_low_inconsistent,close_outside_range,volume_missing_or_non_positive,stale_close_3d,extreme_return,rule_flag_count,quality_score,rolling_vol_5d,rolling_vol_20d,price_range_pct,open_close_gap,volume_log,volume_zscore_60d,ml_anomaly,anomaly_score
2023-02-16,AAPL,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900.0,yfinance,-0.010484143872342174,0.010484143872342174,0,0,0,0,0,0,0,0,1.0,0.19392774772199411,0.2520671992017292,0.01938712899210496,-0.011717036649483134,18.037484352194543,-0.2629699305423395,0,-0.23422893058201
2023-02-17,AAPL,152.35000610351562,153.0,150.85000610351562,152.5500030517578,59144100.0,yfinance,-0.007575322747986234,0.007575322747986234,0,0,0,0,0,0,0,0,1.0,0.21036659815243233,0.25205723444949424,0.014093699465577304,-0.008847833914178522,17.895487413914086,-0.8631924855188897,0,-0.23813411412875285
2023-02-21,AAPL,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200.0,yfinance,-0.027042190904412126,0.027042190904412126,0,0,0,0,0,0,0,0,1.0,0.23204951854407738,0.2667319567251879,0.01946389731147076,-0.015404825018051982,17.89079463443502,-0.8610506084631352,0,-0.16327999792680226
2023-02-22,AAPL,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300.0,yfinance,0.0028918809316494888,0.0028918809316494888,0,0,0,0,0,0,0,0,1.0,0.24286716881515913,0.2652816470036536,0.01873610380443994,0.0026266123442250547,17.747557754376846,-1.4279565873063784,0,-0.2437520938071926
2023-02-23,AAPL,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200.0,yfinance,0.0032851106503145153,0.0032851106503145153,0,0,0,0,0,0,0,0,1.0,0.19679138303331034,0.2640381861394193,0.020749604895395582,0.00792420016628811,17.694890550458997,-1.5740190010515591,0,-0.22950225352828824
2023-02-24,AAPL,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600.0,yfinance,-0.018169336930799952,0.018169336930799952,0,0,0,0,0,0,0,0,1.0,0.21051679573586127,0.269762242028054,0.010019774749040202,-0.015327934268320608,17.831345698928207,-0.9675107841514484,0,-0.1745107660356368
2023-02-27,AAPL,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500.0,yfinance,0.008213679785789116,0.008213679785789116,0,0,0,0,0,0,0,0,1.0,0.2456755523310345,0.2670808279640321,0.011627915373137331,0.006816167638451065,17.622139736068654,-1.75355296459464,0,-0.2189494302041885
2023-02-28,AAPL,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000.0,yfinance,-0.0034537297979819336,0.0034537297979819336,0,0,0,0,0,0,0,0,1.0,0.1623184941113568,0.2560158640773055,0.015263550261876464,-0.005881524661688029,17.7384141742722,-1.2319177510477226,0,-0.2467682610386071
2023-03-01,AAPL,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000.0,yfinance,-0.014348470370965045,0.014348470370965045,0,0,0,0,0,0,0,0,1.0,0.1786155645490294,0.2603534873354088,0.015277690854051167,-0.003934616489014935,17.831515146759962,-0.832697529351582,0,-0.23085803169703395
2023-03-02,AAPL,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100.0,yfinance,0.004120643843103321,0.004120643843103321,0,0,0,0,0,0,0,0,1.0,0.18110725133573202,0.259255534043531,0.019258534348954515,-0.006400059812858,17.771322690816895,-1.0518670635877603,0,-0.24382617695344577
2023-03-03,AAPL,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70732300.0,yfinance,0.0344884661213861,0.0344884661213861,0,0,0,0,0,0,0,0,1.0,0.2887313409555433,0.25579200315311273,0.02502813222438452,0.014597968409047224,18.074412900647584,0.18903578733040355,0,-0.14304555240643946
2023-03-06,AAPL,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000.0,yfinance,0.018369623975035526,0.018369623975035526,0,0,0,0,0,0,0,0,1.0,0.30273354292014665,0.24937127688945113,0.01846191447757817,0.01827447877338046,18.28781200029894,1.0482422050955942,0,-0.19172342109158902
2023-03-07,AAPL,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000.0,yfinance,-0.014602595001837332,0.014602595001837332,0,0,0,0,0,0,0,0,1.0,0.3372988733314964,0.2463436407561577,0.019129246568131395,-0.0008451204658716649,17.84410699666361,-0.7762830070271263,0,-0.22211056800031737
2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800.0,yfinance,0.008342341603068149,0.008342341603068149,0,0,0,0,0,0,0,0,1.0,0.28752527649996906,0.23811891400633842,0.010728065951668555,0.007981473656748521,17.670006161484746,-1.4481185938285273,0,-0.22217189615588545
2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600.0,yfinance,-0.015026967291677991,0.015026967291677991,0,0,0,0,0,0,0,0,1.0,0.3401179170953168,0.23563945732517694,0.02862074283422565,0.0045136551543506365,17.801408384082738,-0.8905237845561058,0,-0.20034879544296386
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68572400.0,yfinance,-0.013975929537563428,0.013975929537563428,0,0,0,0,0,0,0,0,1.0,0.2490238804879468,0.23950707729165555,0.02242425475457702,-0.0025233390880150157,18.043400693960344,0.10452088018978752,0,-0.2406279425201256
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100.0,yfinance,0.013178778640633647,0.013178778640633647,0,0,0,0,0,0,0,0,1.0,0.2216900897489424,0.2445680320469784,0.036153401988925894,-0.004646481086910775,18.251754282940666,0.9521074425051391,0,-0.19720338106232693
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73695900.0,yfinance,0.013990825020587742,0.013990825020587742,0,0,0,0,0,0,0,0,1.0,0.2316374202921984,0.2403517738377603,0.02162650155427855,0.005383116581528296,18.115457738245155,0.3800082958808378,0,-0.24719844598477353
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,77167900.0,yfinance,0.002618033780690968,0.002618033780690968,0,0,0,0,0,0,0,0,1.0,0.22411897041502216,0.24013689319913037,0.02176613969206949,-0.009174873386747263,18.16149413837487,0.5659316498823643,0,-0.2370311973959966
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,76161100.0,yfinance,0.018521449691435207,0.018521449691435207,0,0,0,0,0,0,0,0,1.0,0.2068100299104701,0.2442964899202399,0.030927219348437493,-0.005425202962632574,18.148361404750453,0.5041173276430524,0,-0.20659389320205113
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,98944600.0,yfinance,-0.00546892845685537,0.00546892845685537,0,0,0,0,0,0,0,0,1.0,0.15516771764503143,0.24203450959616457,0.01587101105720766,0.0014757505199345278,18.410070665613677,1.5648480830650804,0,-0.23740270580760403
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,73641400.0,yfinance,0.015365180286954876,0.015365180286954876,0,0,0,0,0,0,0,0,1.0,0.15996296249658118,0.24565746741472042,0.023316477573359976,0.00045166015625,18.1147179391346,0.3212073465175226,0,-0.24045422164620572
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,73938300.0,yfinance,0.011873354885857336,0.011873354885857336,0,0,0,0,0,0,0,0,1.0,0.1564735946015732,0.22337991274601007,0.017955805074524548,-0.0005081739222825443,18.118741533118417,0.3348032950899894,0,-0.25491287978456506
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,75701800.0,yfinance,-0.009145136079797108,0.009145136079797108,0,0,0,0,0,0,0,0,1.0,0.20074167938511062,0.2278635002627955,0.027434592794908747,0.00012559186724163664,18.142312509406043,0.4308388221284709,0,-0.2399780329632471
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,67622100.0,yfinance,0.006945291611907683,0.006945291611907683,0,0,0,0,0,0,0,0,1.0,0.17065095413045084,0.2283136231310492,0.02435040932690044,0.006335930991564112,18.029445425450476,-0.05451704377668156,0,-0.25237233392438685
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,59196500.0,yfinance,0.008271288176609921,0.008271288176609921,0,0,0,0,0,0,0,0,1.0,0.14964180020870868,0.21453172296163256,0.015538160588923556,-0.0004403955744997233,17.89637299337775,-0.6248940431115279,0,-0.2605566975963555
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,52390300.0,yfinance,-0.012369486995857677,0.012369486995857677,0,0,0,0,0,0,0,0,1.0,0.17534842678838147,0.22200760454463567,0.01832201906519575,-0.0019344621441107644,17.774232036739154,-1.1352435645438772,0,-0.2347613476287425
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,45992200.0,yfinance,-0.003988261529460803,0.003988261529460803,0,0,0,0,0,0,0,0,1.0,0.1480747049185574,0.22223397534492922,0.015921407312410773,-0.001958539050951129,17.64398239660099,-1.6476457393727237,0,-0.24164680050411125
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,51305700.0,yfinance,0.019597451474395997,0.019597451474395997,0,0,0,0,0,0,0,0,1.0,0.19466428018074766,0.21900523345562978,0.010574092822446906,0.010910252377380405,17.753312434570738,-1.1556244390263462,0,-0.19113674095975908
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700.0,yfinance,0.009841296980088399,0.009841296980088399,0,0,0,0,0,0,0,0,1.0,0.1987568002650643,0.21962197198131517,0.007390964176712866,0.004727215815382799,17.717517590584865,-1.2865453583181483,0,-0.23034036314092243
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,68749800.0,yfinance,0.015523096822170946,0.015523096822170946,0,0,0,0,0,0,0,0,1.0,0.21403366098279142,0.195198488830631,0.018738607957926087,0.0004927434759419854,18.045984399961313,0.17971510342079058,0,-0.24740705194336865
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200.0,yfinance,0.007672157141840555,0.007672157141840555,0,0,0,0,0,0,0,0,1.0,0.14273035862140993,0.1886220640375359,0.012457074611778736,-0.003820434489639291,17.858144212294654,-0.6347033585623295,0,-0.2577557836230148
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300.0,yfinance,-0.003254935249652321,0.003254935249652321,0,0,0,0,0,0,0,0,1.0,0.13831696311413894,0.1778872539574685,0.01044494159595708,0.0025877591581431126,17.650183748293486,-1.5103684154903856,0,-0.24188691812691926
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700.0,yfinance,-0.0113545066352627,0.0113545066352627,0,0,0,0,0,0,0,0,1.0,0.17176177369634507,0.18570346754025105,0.019846116933426822,-0.005373418845686415,17.757319543710565,-1.0019401121354494,0,-0.2356551815994472
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,45390100.0,yfinance,0.005480856301668929,0.005480856301668929,0,0,0,0,0,0,0,0,1.0,0.1645547052977211,0.17244887117467012,0.01797647666728631,-0.008121652880240958,17.6308045995899,-1.5059148644621592,0,-0.23186961527101768
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900.0,yfinance,-0.016101268371610637,0.016101268371610637,0,0,0,0,0,0,0,0,1.0,0.16382644115768935,0.17559966311234293,0.012034789624965085,-0.019676942919378996,17.680796211760818,-1.246297825978562,0,-0.16598922830772334
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200.0,yfinance,-0.007620120015640883,0.007620120015640883,0,0,0,0,0,0,0,0,1.0,0.13067625584336204,0.17725787044071126,0.01150501286321587,0.0019749881295415923,17.679271480763383,-1.21080288338858,0,-0.2527877480043251
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100.0,yfinance,-0.004362717597645155,0.004362717597645155,0,0,0,0,0,0,0,0,1.0,0.12913332598627242,0.17455522308046476,0.014241091145385089,0.00261192886178071,17.730192046492654,-0.9782519998552348,0,-0.2584673413741569
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600.0,yfinance,0.0335349940083643,0.0335349940083643,0,0,0,0,0,0,0,0,1.0,0.30401707006354917,0.2066164230493964,0.026455695502546513,0.009556519181564714,18.041549841746082,0.32567051754322307,0,-0.14551627374919907
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500.0,yfinance,-0.0021162195532967317,0.0021162195532967317,0,0,0,0,0,0,0,0,1.0,0.3036142893647024,0.2001968411939367,0.015132255301761682,-0.005858910576269062,17.715187685706766,-1.0137096272392165,0,-0.22893378104841805
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,41516200.0,yfinance,0.00012098422435876032,0.00012098422435876032,0,0,0,0,0,0,0,0,1.0,0.2667783838073985,0.19806349600189846,0.008230954702644767,-0.0007264110592551003,17.541594294562486,-1.6735995403660933,0,-0.2087218360984513
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,49923000.0,yfinance,0.007476703533550668,0.007476703533550668,0,0,0,0,0,0,0,0,1.0,0.24641905588564006,0.19356322976204282,0.01057253410656019,0.005265450574792679,17.72599239640444,-0.8923553389678492,0,-0.24341371040285265
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,47720200.0,yfinance,0.006944078432907277,0.006944078432907277,0,0,0,0,0,0,0,0,1.0,0.22600080122892116,0.1912763618636562,0.015629722004769794,-0.004024738175240596,17.680865367255528,-1.0413935800725693,0,-0.2520725784871969
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,52456400.0,yfinance,-0.005863430642706429,0.005863430642706429,0,0,0,0,0,0,0,0,1.0,0.09201118958428554,0.18895461835031993,0.013861371996380741,-0.009186950426914744,17.77549292539843,-0.6369993132546647,0,-0.23990576581207557
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,58337300.0,yfinance,-0.009829063562230548,0.009829063562230548,0,0,0,0,0,0,0,0,1.0,0.12163992048103685,0.19330965690084295,0.011877296111579453,-0.009600905510506087,17.881752258049474,-0.1959389878545348,0,-0.23703479452284248
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,41949600.0,yfinance,0.00187678307164327,0.00187678307164327,0,0,0,0,0,0,0,0,1.0,0.12259414972847915,0.1918326115962504,0.010342990957047151,-0.00012122331804033214,17.551979479509253,-1.4964247132964166,0,-0.24624938670143792
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,48714100.0,yfinance,-0.00948045708845073,0.00948045708845073,0,0,0,0,0,0,0,0,1.0,0.11749649406720021,0.18930766981228858,0.015753811832125188,-0.0008467875648576977,17.701479094396433,-0.8697597563600769,0,-0.24850510679183985
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,45498800.0,yfinance,-6.11227409118481e-05,6.11227409118481e-05,0,0,0,0,0,0,0,0,1.0,0.08522216592187205,0.18825155600363805,0.015144087754812048,-0.004335389237005595,17.633196531925616,-1.108119073277516,0,-0.23204938279270876
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,64902300.0,yfinance,0.02799959640412221,0.02799959640412221,0,0,0,0,0,0,0,0,1.0,0.24488954904854207,0.20067948682963913,0.020010658772675487,0.008732339903141722,17.988393635591276,0.2960640692158565,0,-0.1755138735672851
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,55275900.0,yfinance,0.0075127628783707495,0.0075127628783707495,0,0,0,0,0,0,0,0,1.0,0.22149443963605767,0.1996899742461568,0.011610097275683741,0.00047504203619162523,17.827847584891533,-0.31844900385094294,0,-0.26096944223433677
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,52472900.0,yfinance,-0.0005305293301251952,0.0005305293301251952,0,0,0,0,0,0,0,0,1.0,0.224659623039802,0.1935248807164592,0.010672784938254944,-0.0023573427260140784,17.77580742287095,-0.5037492877194096,0,-0.24721775458554607
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,48425700.0,yfinance,-0.006210667252655721,0.006210667252655721,0,0,0,0,0,0,0,0,1.0,0.2121524654500296,0.19383329788982764,0.016672676689930874,0.002948287108891738,17.695541243146362,-0.8976919909606192,0,-0.2576691119904694
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,65136000.0,yfinance,-0.006488289493430346,0.006488289493430346,0,0,0,0,0,0,0,0,1.0,0.22757443707684913,0.19504609545311874,0.02245443162353792,0.0056960172784472,17.99198796507739,0.5943434554732617,0,-0.25219187348138505
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,81235400.0,yfinance,-0.00996289426016366,0.00996289426016366,0,0,0,0,0,0,0,0,1.0,0.10868026422723923,0.193979548976722,0.01646658928821736,-0.015288131413851444,18.212861683029736,1.7133912558531328,0,-0.18628209900634368
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,113453200.0,yfinance,0.045859131675121956,0.045859131675121956,0,0,0,0,0,0,0,0,1.0,0.3706378592710292,0.2517575318891238,0.020395277960145175,0.03130467851849752,18.546900983864806,3.0733599748707823,0,-0.01880365253075611
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,55962800.0,yfinance,-0.00040341904336783815,0.00040341904336783815,0,0,0,0,0,0,0,0,1.0,0.37052953251989185,0.24224970128906137,0.010028850104692002,-0.006279953624957846,17.840197760118635,-0.19732974625778124,0,-0.20844373996883175
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,45326900.0,yfinance,-0.010021201864830388,0.010021201864830388,0,0,0,0,0,0,0,0,1.0,0.3784106946769757,0.24384567361060913,0.011294097539521436,-0.0025936423529809077,17.629411255259036,-1.141608433406538,0,-0.205229943824754
